agence_id;date;nombre_clients;capacite_max;jour_semaine;est_ferie;meteo
602;2024-01-15;121;174;0;0;soleil
602;2024-01-16;139;174;1;0;nuageux
602;2024-01-17;138;174;2;0;soleil
602;2024-01-18;99;174;3;0;pluie
602;2024-01-19;26;174;4;0;nuageux
602;2024-01-20;174;174;5;0;soleil
602;2024-01-21;75;174;6;0;nuageux
602;2024-01-22;31;174;0;0;nuageux
602;2024-01-23;34;174;1;0;pluie
602;2024-01-24;131;174;2;0;pluie
602;2024-01-25;107;174;3;0;soleil
602;2024-01-26;123;174;4;0;soleil
602;2024-01-27;74;174;5;0;pluie
602;2024-01-28;150;174;6;0;pluie
602;2024-01-29;41;174;0;0;pluie
602;2024-01-30;89;174;1;0;soleil
603;2024-01-01;0;166;0;1;pluie
603;2024-01-02;63;166;1;0;pluie
603;2024-01-03;140;166;2;0;soleil
603;2024-01-04;40;166;3;0;nuageux
603;2024-01-05;132;166;4;0;nuageux
603;2024-01-06;53;166;5;0;nuageux
603;2024-01-07;37;166;6;0;pluie
603;2024-01-08;136;166;0;0;soleil
603;2024-01-09;51;166;1;0;soleil
603;2024-01-10;118;166;2;0;soleil
603;2024-01-11;23;166;3;0;pluie
603;2024-01-12;81;166;4;0;pluie
603;2024-01-13;151;166;5;0;nuageux
603;2024-01-14;92;166;6;0;pluie
603;2024-01-15;96;166;0;0;nuageux
603;2024-01-16;68;166;1;0;soleil
603;2024-01-17;35;166;2;0;soleil
603;2024-01-18;100;166;3;0;pluie
603;2024-01-19;22;166;4;0;soleil
603;2024-01-20;117;166;5;0;nuageux
603;2024-01-21;83;166;6;0;pluie
603;2024-01-22;51;166;0;0;pluie
603;2024-01-23;46;166;1;0;soleil
603;2024-01-24;47;166;2;0;nuageux
603;2024-01-25;34;166;3;0;nuageux
603;2024-01-26;72;166;4;0;pluie
603;2024-01-27;92;166;5;0;nuageux
603;2024-01-28;60;166;6;0;nuageux
603;2024-01-29;125;166;0;0;pluie
603;2024-01-30;137;166;1;0;nuageux
604;2024-01-01;0;100;0;1;pluie
604;2024-01-02;34;100;1;0;soleil
604;2024-01-03;81;100;2;0;nuageux
604;2024-01-04;47;100;3;0;nuageux
604;2024-01-05;25;100;4;0;nuageux
604;2024-01-06;67;100;5;0;soleil
604;2024-01-07;95;100;6;0;soleil
604;2024-01-08;79;100;0;0;soleil
604;2024-01-09;84;100;1;0;pluie
604;2024-01-10;85;100;2;0;pluie
604;2024-01-11;68;100;3;0;pluie
604;2024-01-12;33;100;4;0;soleil
604;2024-01-13;68;100;5;0;soleil
604;2024-01-14;77;100;6;0;nuageux
604;2024-01-15;61;100;0;0;nuageux
604;2024-01-16;41;100;1;0;soleil
604;2024-01-17;67;100;2;0;soleil
604;2024-01-18;48;100;3;0;pluie
604;2024-01-19;71;100;4;0;pluie
604;2024-01-20;71;100;5;0;soleil
604;2024-01-21;66;100;6;0;nuageux
604;2024-01-22;93;100;0;0;soleil
604;2024-01-23;67;100;1;0;nuageux
604;2024-01-24;36;100;2;0;pluie
604;2024-01-25;36;100;3;0;soleil
604;2024-01-26;42;100;4;0;pluie
604;2024-01-27;33;100;5;0;pluie
604;2024-01-28;44;100;6;0;nuageux
604;2024-01-29;78;100;0;0;nuageux
604;2024-01-30;66;100;1;0;nuageux
605;2024-01-01;0;104;0;1;nuageux
605;2024-01-02;88;104;1;0;pluie
605;2024-01-03;88;104;2;0;nuageux
605;2024-01-04;91;104;3;0;nuageux
605;2024-01-05;103;104;4;0;nuageux
605;2024-01-06;93;104;5;0;soleil
605;2024-01-07;54;104;6;0;soleil
605;2024-01-08;24;104;0;0;pluie
605;2024-01-09;25;104;1;0;pluie
605;2024-01-10;31;104;2;0;nuageux
605;2024-01-11;55;104;3;0;soleil
605;2024-01-12;56;104;4;0;pluie
605;2024-01-13;104;104;5;0;soleil
605;2024-01-14;47;104;6;0;nuageux
605;2024-01-15;54;104;0;0;soleil
605;2024-01-16;52;104;1;0;pluie
605;2024-01-17;44;104;2;0;pluie
605;2024-01-18;53;104;3;0;pluie
605;2024-01-19;89;104;4;0;pluie
605;2024-01-20;54;104;5;0;soleil
605;2024-01-21;104;104;6;0;nuageux
605;2024-01-22;74;104;0;0;soleil
605;2024-01-23;40;104;1;0;soleil
605;2024-01-24;40;104;2;0;soleil
605;2024-01-25;43;104;3;0;pluie
605;2024-01-26;85;104;4;0;soleil
605;2024-01-27;60;104;5;0;pluie
605;2024-01-28;46;104;6;0;nuageux
605;2024-01-29;37;104;0;0;pluie
605;2024-01-30;72;104;1;0;nuageux
606;2024-01-01;0;187;0;1;soleil
606;2024-01-02;82;187;1;0;nuageux
606;2024-01-03;30;187;2;0;nuageux
606;2024-01-04;171;187;3;0;nuageux
606;2024-01-05;68;187;4;0;pluie
606;2024-01-06;134;187;5;0;pluie
606;2024-01-07;59;187;6;0;pluie
606;2024-01-08;49;187;0;0;pluie
606;2024-01-09;50;187;1;0;soleil
606;2024-01-10;113;187;2;0;nuageux
606;2024-01-11;75;187;3;0;pluie
606;2024-01-12;166;187;4;0;nuageux
606;2024-01-13;68;187;5;0;nuageux
606;2024-01-14;50;187;6;0;pluie
606;2024-01-15;53;187;0;0;soleil
606;2024-01-16;149;187;1;0;pluie
606;2024-01-17;60;187;2;0;soleil
606;2024-01-18;151;187;3;0;pluie
606;2024-01-19;50;187;4;0;soleil
606;2024-01-20;81;187;5;0;soleil
606;2024-01-21;180;187;6;0;pluie
606;2024-01-22;43;187;0;0;pluie
606;2024-01-23;35;187;1;0;soleil
606;2024-01-24;139;187;2;0;pluie
606;2024-01-25;54;187;3;0;soleil
606;2024-01-26;149;187;4;0;nuageux
606;2024-01-27;112;187;5;0;soleil
606;2024-01-28;32;187;6;0;pluie
606;2024-01-29;68;187;0;0;soleil
606;2024-01-30;17;187;1;0;pluie
607;2024-01-01;0;123;0;1;pluie
607;2024-01-02;43;123;1;0;pluie
607;2024-01-03;79;123;2;0;pluie
607;2024-01-04;76;123;3;0;nuageux
607;2024-01-05;48;123;4;0;pluie
607;2024-01-06;101;123;5;0;soleil
607;2024-01-07;84;123;6;0;soleil
607;2024-01-08;27;123;0;0;nuageux
607;2024-01-09;52;123;1;0;soleil
607;2024-01-10;53;123;2;0;nuageux
607;2024-01-11;21;123;3;0;soleil
607;2024-01-12;72;123;4;0;pluie
607;2024-01-13;69;123;5;0;nuageux
607;2024-01-14;25;123;6;0;pluie
607;2024-01-15;90;123;0;0;soleil
607;2024-01-16;64;123;1;0;nuageux
607;2024-01-17;103;123;2;0;nuageux
607;2024-01-18;59;123;3;0;nuageux
607;2024-01-19;111;123;4;0;soleil
607;2024-01-20;71;123;5;0;pluie
607;2024-01-21;62;123;6;0;soleil
607;2024-01-22;91;123;0;0;soleil
607;2024-01-23;67;123;1;0;nuageux
607;2024-01-24;73;123;2;0;nuageux
607;2024-01-25;121;123;3;0;soleil
607;2024-01-26;50;123;4;0;pluie
607;2024-01-27;83;123;5;0;pluie
607;2024-01-28;53;123;6;0;nuageux
607;2024-01-29;51;123;0;0;pluie
607;2024-01-30;93;123;1;0;soleil
608;2024-01-01;0;181;0;1;soleil
608;2024-01-02;109;181;1;0;nuageux
608;2024-01-03;166;181;2;0;nuageux
608;2024-01-04;110;181;3;0;nuageux
608;2024-01-05;172;181;4;0;pluie
608;2024-01-06;122;181;5;0;pluie
608;2024-01-07;152;181;6;0;soleil
608;2024-01-08;46;181;0;0;nuageux
608;2024-01-09;52;181;1;0;nuageux
608;2024-01-10;72;181;2;0;nuageux
608;2024-01-11;23;181;3;0;nuageux
608;2024-01-12;31;181;4;0;pluie
608;2024-01-13;173;181;5;0;nuageux
608;2024-01-14;102;181;6;0;nuageux
608;2024-01-15;7;181;0;0;pluie
608;2024-01-16;174;181;1;0;soleil
608;2024-01-17;155;181;2;0;soleil
608;2024-01-18;105;181;3;0;pluie
608;2024-01-19;115;181;4;0;soleil
608;2024-01-20;181;181;5;0;pluie
608;2024-01-21;129;181;6;0;pluie
608;2024-01-22;39;181;0;0;pluie
608;2024-01-23;73;181;1;0;nuageux
608;2024-01-24;26;181;2;0;soleil
608;2024-01-25;41;181;3;0;soleil
608;2024-01-26;102;181;4;0;pluie
608;2024-01-27;28;181;5;0;soleil
608;2024-01-28;131;181;6;0;pluie
608;2024-01-29;114;181;0;0;soleil
608;2024-01-30;133;181;1;0;soleil
609;2024-01-01;0;163;0;1;soleil
609;2024-01-02;83;163;1;0;soleil
609;2024-01-03;47;163;2;0;pluie
609;2024-01-04;81;163;3;0;soleil
609;2024-01-05;27;163;4;0;soleil
609;2024-01-06;64;163;5;0;soleil
609;2024-01-07;39;163;6;0;pluie
609;2024-01-08;148;163;0;0;nuageux
609;2024-01-09;160;163;1;0;nuageux
609;2024-01-10;149;163;2;0;nuageux
609;2024-01-11;153;163;3;0;nuageux
609;2024-01-12;128;163;4;0;soleil
609;2024-01-13;36;163;5;0;nuageux
609;2024-01-14;85;163;6;0;soleil
609;2024-01-15;26;163;0;0;soleil
609;2024-01-16;130;163;1;0;nuageux
609;2024-01-17;98;163;2;0;pluie
609;2024-01-18;106;163;3;0;nuageux
609;2024-01-19;57;163;4;0;pluie
609;2024-01-20;23;163;5;0;pluie
609;2024-01-21;140;163;6;0;pluie
609;2024-01-22;132;163;0;0;soleil
609;2024-01-23;29;163;1;0;soleil
609;2024-01-24;34;163;2;0;pluie
609;2024-01-25;74;163;3;0;pluie
609;2024-01-26;70;163;4;0;pluie
609;2024-01-27;139;163;5;0;nuageux
609;2024-01-28;31;163;6;0;nuageux
609;2024-01-29;113;163;0;0;pluie
609;2024-01-30;96;163;1;0;nuageux
610;2024-01-01;0;192;0;1;nuageux
610;2024-01-02;161;192;1;0;soleil
610;2024-01-03;140;192;2;0;soleil
610;2024-01-04;107;192;3;0;nuageux
610;2024-01-05;134;192;4;0;soleil
610;2024-01-06;91;192;5;0;nuageux
610;2024-01-07;186;192;6;0;nuageux
610;2024-01-08;130;192;0;0;nuageux
610;2024-01-09;54;192;1;0;pluie
610;2024-01-10;117;192;2;0;soleil
610;2024-01-11;158;192;3;0;nuageux
610;2024-01-12;98;192;4;0;pluie
610;2024-01-13;179;192;5;0;soleil
610;2024-01-14;62;192;6;0;pluie
610;2024-01-15;38;192;0;0;pluie
610;2024-01-16;126;192;1;0;pluie
610;2024-01-17;134;192;2;0;soleil
610;2024-01-18;59;192;3;0;soleil
610;2024-01-19;143;192;4;0;soleil
610;2024-01-20;123;192;5;0;nuageux
610;2024-01-21;188;192;6;0;nuageux
610;2024-01-22;124;192;0;0;pluie
610;2024-01-23;136;192;1;0;nuageux
610;2024-01-24;41;192;2;0;nuageux
610;2024-01-25;176;192;3;0;soleil
610;2024-01-26;110;192;4;0;pluie
610;2024-01-27;147;192;5;0;soleil
610;2024-01-28;38;192;6;0;nuageux
610;2024-01-29;16;192;0;0;pluie
610;2024-01-30;27;192;1;0;soleil
611;2024-01-01;0;165;0;1;pluie
611;2024-01-02;20;165;1;0;soleil
611;2024-01-03;84;165;2;0;soleil
611;2024-01-04;135;165;3;0;pluie
611;2024-01-05;32;165;4;0;pluie
611;2024-01-06;72;165;5;0;pluie
611;2024-01-07;50;165;6;0;pluie
611;2024-01-08;99;165;0;0;soleil
611;2024-01-09;27;165;1;0;pluie
611;2024-01-10;55;165;2;0;nuageux
611;2024-01-11;38;165;3;0;pluie
611;2024-01-12;159;165;4;0;nuageux
611;2024-01-13;92;165;5;0;pluie
611;2024-01-14;113;165;6;0;nuageux
611;2024-01-15;15;165;0;0;pluie
611;2024-01-16;47;165;1;0;pluie
611;2024-01-17;23;165;2;0;soleil
611;2024-01-18;135;165;3;0;pluie
611;2024-01-19;77;165;4;0;pluie
611;2024-01-20;62;165;5;0;nuageux
611;2024-01-21;112;165;6;0;soleil
611;2024-01-22;46;165;0;0;nuageux
611;2024-01-23;57;165;1;0;soleil
611;2024-01-24;121;165;2;0;nuageux
611;2024-01-25;35;165;3;0;soleil
611;2024-01-26;67;165;4;0;pluie
611;2024-01-27;42;165;5;0;soleil
611;2024-01-28;126;165;6;0;soleil
611;2024-01-29;97;165;0;0;pluie
611;2024-01-30;88;165;1;0;soleil
612;2024-01-01;0;117;0;1;nuageux
612;2024-01-02;100;117;1;0;nuageux
612;2024-01-03;48;117;2;0;soleil
612;2024-01-04;53;117;3;0;pluie
612;2024-01-05;51;117;4;0;soleil
612;2024-01-06;117;117;5;0;pluie
612;2024-01-07;111;117;6;0;pluie
612;2024-01-08;40;117;0;0;soleil
612;2024-01-09;34;117;1;0;pluie
612;2024-01-10;21;117;2;0;pluie
612;2024-01-11;78;117;3;0;soleil
612;2024-01-12;23;117;4;0;soleil
612;2024-01-13;65;117;5;0;pluie
612;2024-01-14;98;117;6;0;pluie
612;2024-01-15;90;117;0;0;soleil
612;2024-01-16;30;117;1;0;pluie
612;2024-01-17;103;117;2;0;soleil
612;2024-01-18;40;117;3;0;soleil
612;2024-01-19;59;117;4;0;pluie
612;2024-01-20;90;117;5;0;pluie
612;2024-01-21;42;117;6;0;pluie
612;2024-01-22;80;117;0;0;nuageux
612;2024-01-23;82;117;1;0;nuageux
612;2024-01-24;78;117;2;0;pluie
612;2024-01-25;63;117;3;0;nuageux
612;2024-01-26;100;117;4;0;nuageux
612;2024-01-27;39;117;5;0;nuageux
612;2024-01-28;58;117;6;0;pluie
612;2024-01-29;91;117;0;0;nuageux
612;2024-01-30;61;117;1;0;pluie
613;2024-01-01;0;164;0;1;pluie
613;2024-01-02;51;164;1;0;nuageux
613;2024-01-03;93;164;2;0;pluie
613;2024-01-04;26;164;3;0;nuageux
613;2024-01-05;40;164;4;0;nuageux
613;2024-01-06;109;164;5;0;soleil
613;2024-01-07;72;164;6;0;soleil
613;2024-01-08;65;164;0;0;soleil
613;2024-01-09;68;164;1;0;soleil
613;2024-01-10;129;164;2;0;pluie
613;2024-01-11;119;164;3;0;pluie
613;2024-01-12;20;164;4;0;soleil
613;2024-01-13;71;164;5;0;pluie
613;2024-01-14;113;164;6;0;pluie
613;2024-01-15;71;164;0;0;nuageux
613;2024-01-16;77;164;1;0;nuageux
613;2024-01-17;89;164;2;0;pluie
613;2024-01-18;159;164;3;0;nuageux
613;2024-01-19;74;164;4;0;nuageux
613;2024-01-20;96;164;5;0;nuageux
613;2024-01-21;101;164;6;0;pluie
613;2024-01-22;90;164;0;0;nuageux
613;2024-01-23;65;164;1;0;pluie
613;2024-01-24;69;164;2;0;nuageux
613;2024-01-25;93;164;3;0;nuageux
613;2024-01-26;78;164;4;0;pluie
613;2024-01-27;132;164;5;0;soleil
613;2024-01-28;164;164;6;0;nuageux
613;2024-01-29;149;164;0;0;pluie
613;2024-01-30;138;164;1;0;soleil
614;2024-01-01;0;179;0;1;soleil
614;2024-01-02;158;179;1;0;nuageux
614;2024-01-03;80;179;2;0;nuageux
614;2024-01-04;128;179;3;0;pluie
614;2024-01-05;34;179;4;0;pluie
614;2024-01-06;122;179;5;0;nuageux
614;2024-01-07;71;179;6;0;soleil
614;2024-01-08;55;179;0;0;pluie
614;2024-01-09;129;179;1;0;nuageux
614;2024-01-10;40;179;2;0;nuageux
614;2024-01-11;53;179;3;0;nuageux
614;2024-01-12;80;179;4;0;nuageux
614;2024-01-13;105;179;5;0;pluie
614;2024-01-14;100;179;6;0;pluie
614;2024-01-15;134;179;0;0;nuageux
614;2024-01-16;22;179;1;0;nuageux
614;2024-01-17;115;179;2;0;pluie
614;2024-01-18;70;179;3;0;nuageux
614;2024-01-19;36;179;4;0;nuageux
614;2024-01-20;140;179;5;0;nuageux
614;2024-01-21;43;179;6;0;pluie
614;2024-01-22;110;179;0;0;soleil
614;2024-01-23;159;179;1;0;pluie
614;2024-01-24;35;179;2;0;pluie
614;2024-01-25;177;179;3;0;soleil
614;2024-01-26;34;179;4;0;pluie
614;2024-01-27;170;179;5;0;soleil
614;2024-01-28;95;179;6;0;soleil
614;2024-01-29;43;179;0;0;nuageux
614;2024-01-30;104;179;1;0;pluie
615;2024-01-01;0;120;0;1;pluie
615;2024-01-02;63;120;1;0;pluie
615;2024-01-03;19;120;2;0;pluie
615;2024-01-04;99;120;3;0;soleil
615;2024-01-05;60;120;4;0;nuageux
615;2024-01-06;105;120;5;0;pluie
615;2024-01-07;53;120;6;0;soleil
615;2024-01-08;50;120;0;0;pluie
615;2024-01-09;51;120;1;0;nuageux
615;2024-01-10;97;120;2;0;soleil
615;2024-01-11;21;120;3;0;nuageux
615;2024-01-12;60;120;4;0;pluie
615;2024-01-13;65;120;5;0;nuageux
615;2024-01-14;57;120;6;0;pluie
615;2024-01-15;44;120;0;0;pluie
615;2024-01-16;42;120;1;0;soleil
615;2024-01-17;38;120;2;0;soleil
615;2024-01-18;18;120;3;0;pluie
615;2024-01-19;116;120;4;0;nuageux
615;2024-01-20;120;120;5;0;nuageux
615;2024-01-21;88;120;6;0;soleil
615;2024-01-22;40;120;0;0;nuageux
615;2024-01-23;83;120;1;0;nuageux
615;2024-01-24;58;120;2;0;soleil
615;2024-01-25;73;120;3;0;soleil
615;2024-01-26;46;120;4;0;nuageux
615;2024-01-27;38;120;5;0;soleil
615;2024-01-28;120;120;6;0;soleil
615;2024-01-29;56;120;0;0;soleil
615;2024-01-30;86;120;1;0;pluie
616;2024-01-01;0;50;0;1;soleil
616;2024-01-02;50;50;1;0;soleil
616;2024-01-03;46;50;2;0;soleil
616;2024-01-04;26;50;3;0;pluie
616;2024-01-05;19;50;4;0;pluie
616;2024-01-06;26;50;5;0;pluie
616;2024-01-07;35;50;6;0;nuageux
616;2024-01-08;16;50;0;0;pluie
616;2024-01-09;33;50;1;0;nuageux
616;2024-01-10;26;50;2;0;pluie
616;2024-01-11;30;50;3;0;nuageux
616;2024-01-12;35;50;4;0;soleil
616;2024-01-13;50;50;5;0;nuageux
616;2024-01-14;50;50;6;0;nuageux
616;2024-01-15;37;50;0;0;nuageux
616;2024-01-16;28;50;1;0;nuageux
616;2024-01-17;30;50;2;0;nuageux
616;2024-01-18;41;50;3;0;soleil
616;2024-01-19;35;50;4;0;nuageux
616;2024-01-20;33;50;5;0;nuageux
616;2024-01-21;50;50;6;0;soleil
616;2024-01-22;31;50;0;0;nuageux
616;2024-01-23;14;50;1;0;pluie
616;2024-01-24;22;50;2;0;pluie
616;2024-01-25;21;50;3;0;pluie
616;2024-01-26;30;50;4;0;pluie
616;2024-01-27;46;50;5;0;pluie
616;2024-01-28;50;50;6;0;pluie
616;2024-01-29;23;50;0;0;nuageux
616;2024-01-30;23;50;1;0;soleil
617;2024-01-01;0;128;0;1;pluie
617;2024-01-02;58;128;1;0;soleil
617;2024-01-03;27;128;2;0;nuageux
617;2024-01-04;64;128;3;0;soleil
617;2024-01-05;38;128;4;0;nuageux
617;2024-01-06;113;128;5;0;nuageux
617;2024-01-07;128;128;6;0;nuageux
617;2024-01-08;42;128;0;0;soleil
617;2024-01-09;32;128;1;0;nuageux
617;2024-01-10;77;128;2;0;soleil
617;2024-01-11;78;128;3;0;nuageux
617;2024-01-12;53;128;4;0;pluie
617;2024-01-13;115;128;5;0;pluie
617;2024-01-14;108;128;6;0;soleil
617;2024-01-15;26;128;0;0;soleil
617;2024-01-16;101;128;1;0;pluie
617;2024-01-17;60;128;2;0;pluie
617;2024-01-18;24;128;3;0;soleil
617;2024-01-19;103;128;4;0;pluie
617;2024-01-20;80;128;5;0;nuageux
617;2024-01-21;72;128;6;0;pluie
617;2024-01-22;106;128;0;0;soleil
617;2024-01-23;32;128;1;0;pluie
617;2024-01-24;69;128;2;0;nuageux
617;2024-01-25;121;128;3;0;soleil
617;2024-01-26;72;128;4;0;nuageux
617;2024-01-27;35;128;5;0;soleil
617;2024-01-28;34;128;6;0;soleil
617;2024-01-29;69;128;0;0;nuageux
617;2024-01-30;47;128;1;0;pluie
618;2024-01-01;0;168;0;1;pluie
618;2024-01-02;65;168;1;0;nuageux
618;2024-01-03;79;168;2;0;nuageux
618;2024-01-04;128;168;3;0;soleil
618;2024-01-05;67;168;4;0;nuageux
618;2024-01-06;51;168;5;0;nuageux
618;2024-01-07;55;168;6;0;nuageux
618;2024-01-08;66;168;0;0;soleil
618;2024-01-09;111;168;1;0;nuageux
618;2024-01-10;84;168;2;0;soleil
618;2024-01-11;100;168;3;0;nuageux
618;2024-01-12;87;168;4;0;nuageux
618;2024-01-13;111;168;5;0;pluie
618;2024-01-14;104;168;6;0;pluie
618;2024-01-15;136;168;0;0;nuageux
618;2024-01-16;76;168;1;0;nuageux
618;2024-01-17;106;168;2;0;soleil
618;2024-01-18;27;168;3;0;nuageux
618;2024-01-19;64;168;4;0;pluie
618;2024-01-20;160;168;5;0;pluie
618;2024-01-21;33;168;6;0;nuageux
618;2024-01-22;162;168;0;0;nuageux
618;2024-01-23;34;168;1;0;pluie
618;2024-01-24;111;168;2;0;nuageux
618;2024-01-25;144;168;3;0;soleil
618;2024-01-26;40;168;4;0;soleil
618;2024-01-27;62;168;5;0;pluie
618;2024-01-28;58;168;6;0;pluie
618;2024-01-29;90;168;0;0;pluie
618;2024-01-30;9;168;1;0;pluie
619;2024-01-01;0;155;0;1;pluie
619;2024-01-02;9;155;1;0;pluie
619;2024-01-03;58;155;2;0;pluie
619;2024-01-04;36;155;3;0;pluie
619;2024-01-05;81;155;4;0;pluie
619;2024-01-06;46;155;5;0;pluie
619;2024-01-07;117;155;6;0;soleil
619;2024-01-08;60;155;0;0;nuageux
619;2024-01-09;101;155;1;0;soleil
619;2024-01-10;105;155;2;0;soleil
619;2024-01-11;113;155;3;0;soleil
619;2024-01-12;132;155;4;0;pluie
619;2024-01-13;87;155;5;0;nuageux
619;2024-01-14;125;155;6;0;nuageux
619;2024-01-15;127;155;0;0;pluie
619;2024-01-16;43;155;1;0;soleil
619;2024-01-17;107;155;2;0;nuageux
619;2024-01-18;133;155;3;0;nuageux
619;2024-01-19;120;155;4;0;soleil
619;2024-01-20;98;155;5;0;soleil
619;2024-01-21;85;155;6;0;nuageux
619;2024-01-22;36;155;0;0;soleil
619;2024-01-23;77;155;1;0;soleil
619;2024-01-24;111;155;2;0;pluie
619;2024-01-25;117;155;3;0;nuageux
619;2024-01-26;41;155;4;0;soleil
619;2024-01-27;136;155;5;0;pluie
619;2024-01-28;155;155;6;0;nuageux
619;2024-01-29;135;155;0;0;soleil
619;2024-01-30;133;155;1;0;soleil
620;2024-01-01;0;62;0;1;soleil
620;2024-01-02;33;62;1;0;soleil
620;2024-01-03;36;62;2;0;soleil
620;2024-01-04;62;62;3;0;nuageux
620;2024-01-05;51;62;4;0;pluie
620;2024-01-06;38;62;5;0;pluie
620;2024-01-07;62;62;6;0;nuageux
620;2024-01-08;15;62;0;0;pluie
620;2024-01-09;62;62;1;0;nuageux
620;2024-01-10;26;62;2;0;pluie
620;2024-01-11;43;62;3;0;nuageux
620;2024-01-12;39;62;4;0;soleil
620;2024-01-13;50;62;5;0;soleil
620;2024-01-14;29;62;6;0;pluie
620;2024-01-15;54;62;0;0;pluie
620;2024-01-16;8;62;1;0;pluie
620;2024-01-17;51;62;2;0;soleil
620;2024-01-18;59;62;3;0;soleil
620;2024-01-19;26;62;4;0;soleil
620;2024-01-20;27;62;5;0;pluie
620;2024-01-21;39;62;6;0;soleil
620;2024-01-22;34;62;0;0;nuageux
620;2024-01-23;33;62;1;0;pluie
620;2024-01-24;24;62;2;0;soleil
620;2024-01-25;45;62;3;0;soleil
620;2024-01-26;57;62;4;0;soleil
620;2024-01-27;45;62;5;0;nuageux
620;2024-01-28;62;62;6;0;soleil
620;2024-01-29;48;62;0;0;soleil
620;2024-01-30;20;62;1;0;soleil
621;2024-01-01;0;182;0;1;nuageux
621;2024-01-02;162;182;1;0;pluie
621;2024-01-03;37;182;2;0;soleil
621;2024-01-04;89;182;3;0;nuageux
621;2024-01-05;172;182;4;0;nuageux
621;2024-01-06;47;182;5;0;nuageux
621;2024-01-07;161;182;6;0;soleil
621;2024-01-08;64;182;0;0;pluie
621;2024-01-09;29;182;1;0;soleil
621;2024-01-10;42;182;2;0;pluie
621;2024-01-11;177;182;3;0;pluie
621;2024-01-12;89;182;4;0;nuageux
621;2024-01-13;80;182;5;0;pluie
621;2024-01-14;182;182;6;0;soleil
621;2024-01-15;22;182;0;0;soleil
621;2024-01-16;104;182;1;0;nuageux
621;2024-01-17;55;182;2;0;soleil
621;2024-01-18;45;182;3;0;nuageux
621;2024-01-19;83;182;4;0;pluie
621;2024-01-20;144;182;5;0;soleil
621;2024-01-21;148;182;6;0;pluie
621;2024-01-22;87;182;0;0;nuageux
621;2024-01-23;173;182;1;0;soleil
621;2024-01-24;44;182;2;0;soleil
621;2024-01-25;54;182;3;0;nuageux
621;2024-01-26;42;182;4;0;pluie
621;2024-01-27;23;182;5;0;pluie
621;2024-01-28;81;182;6;0;soleil
621;2024-01-29;133;182;0;0;nuageux
621;2024-01-30;138;182;1;0;soleil
622;2024-01-01;0;192;0;1;pluie
622;2024-01-02;178;192;1;0;soleil
622;2024-01-03;158;192;2;0;soleil
622;2024-01-04;91;192;3;0;nuageux
622;2024-01-05;80;192;4;0;soleil
622;2024-01-06;72;192;5;0;nuageux
622;2024-01-07;118;192;6;0;nuageux
622;2024-01-08;164;192;0;0;nuageux
622;2024-01-09;117;192;1;0;pluie
622;2024-01-10;25;192;2;0;soleil
622;2024-01-11;56;192;3;0;nuageux
622;2024-01-12;31;192;4;0;nuageux
622;2024-01-13;62;192;5;0;soleil
622;2024-01-14;188;192;6;0;soleil
622;2024-01-15;23;192;0;0;pluie
622;2024-01-16;152;192;1;0;nuageux
622;2024-01-17;36;192;2;0;soleil
622;2024-01-18;93;192;3;0;nuageux
622;2024-01-19;30;192;4;0;pluie
622;2024-01-20;65;192;5;0;soleil
622;2024-01-21;152;192;6;0;soleil
622;2024-01-22;129;192;0;0;pluie
622;2024-01-23;110;192;1;0;pluie
622;2024-01-24;102;192;2;0;nuageux
622;2024-01-25;64;192;3;0;nuageux
622;2024-01-26;126;192;4;0;pluie
622;2024-01-27;150;192;5;0;nuageux
622;2024-01-28;192;192;6;0;soleil
622;2024-01-29;163;192;0;0;pluie
622;2024-01-30;125;192;1;0;soleil
623;2024-01-01;0;74;0;1;soleil
623;2024-01-02;41;74;1;0;pluie
623;2024-01-03;73;74;2;0;nuageux
623;2024-01-04;30;74;3;0;nuageux
623;2024-01-05;59;74;4;0;nuageux
623;2024-01-06;74;74;5;0;nuageux
623;2024-01-07;39;74;6;0;soleil
623;2024-01-08;72;74;0;0;soleil
623;2024-01-09;21;74;1;0;soleil
623;2024-01-10;26;74;2;0;soleil
623;2024-01-11;70;74;3;0;soleil
623;2024-01-12;58;74;4;0;pluie
623;2024-01-13;44;74;5;0;nuageux
623;2024-01-14;43;74;6;0;pluie
623;2024-01-15;38;74;0;0;soleil
623;2024-01-16;33;74;1;0;pluie
623;2024-01-17;26;74;2;0;nuageux
623;2024-01-18;27;74;3;0;soleil
623;2024-01-19;38;74;4;0;pluie
623;2024-01-20;71;74;5;0;soleil
623;2024-01-21;40;74;6;0;pluie
623;2024-01-22;43;74;0;0;pluie
623;2024-01-23;45;74;1;0;pluie
623;2024-01-24;53;74;2;0;nuageux
623;2024-01-25;68;74;3;0;nuageux
623;2024-01-26;29;74;4;0;pluie
623;2024-01-27;52;74;5;0;soleil
623;2024-01-28;67;74;6;0;nuageux
623;2024-01-29;61;74;0;0;soleil
623;2024-01-30;47;74;1;0;nuageux
624;2024-01-01;0;108;0;1;soleil
624;2024-01-02;95;108;1;0;nuageux
624;2024-01-03;70;108;2;0;pluie
624;2024-01-04;108;108;3;0;nuageux
624;2024-01-05;61;108;4;0;soleil
624;2024-01-06;71;108;5;0;pluie
624;2024-01-07;97;108;6;0;nuageux
624;2024-01-08;61;108;0;0;nuageux
